t|Main,P_g6|LM2500_6,Q_g6|LM2500_6,V_g6|LM2500_6,freq_gt_6|LM2500_6,Vlow_gt_6|LM2500_6
9.196,7.128858817,2.914130242,1.004570726,59.81115526,1.000410964
9.197,7.121591567,2.936194788,1.004642538,59.81711148,0.999078039
9.198,7.109612499,2.888843761,1.004677491,59.82231923,1.000509546
9.199,7.136901385,2.927734354,1.004556904,59.82719471,0.999864296
9.2,7.116465173,2.930541075,1.004679182,59.83145753,0.99931998
9.201,7.112365437,2.896544785,1.004668704,59.83518467,1.000734764
9.202,7.134809281,2.935416161,1.004588016,59.83915579,0.999301169
9.203,7.109347216,2.907594736,1.004719347,59.84262789,0.99962827
9.204,7.123003602,2.893562487,1.004631817,59.84618534,1.000821833
9.205,7.135507589,2.946116479,1.004595271,59.84929574,0.999043451
9.206,7.1070139,2.900925242,1.004710058,59.85201528,0.999985689
9.207,7.127121969,2.905632317,1.004596158,59.85316036,1.000699086
9.208,7.128701189,2.939734123,1.004632543,59.85416155,0.999010179
9.209,7.109803575,2.889088864,1.004686793,59.85503693,1.000335759
9.21,7.137955735,2.914453899,1.004601634,59.85783523,1.000334974
9.211,7.127109754,2.935800931,1.004664357,59.8602819,0.999199521
9.212,7.115365643,2.889329472,1.004691992,59.8624211,1.000641181
9.213,7.143030623,2.923144181,1.00458069,59.86199951,0.999698125
9.214,7.123090556,2.913762218,1.004733439,59.8616309,0.999469233
9.215,7.128582388,2.887560428,1.004686358,59.86368488,1.000841157
9.216,7.147958022,2.943262498,1.004622554,59.86548075,0.999260276
9.217,7.1178389,2.914491483,1.004738617,59.86705095,0.999810298
9.218,7.128523222,2.907950166,1.004663204,59.86513875,1.000867179
9.219,7.135761237,2.949151689,1.004642876,59.86346684,0.999075954
9.22,7.108944799,2.903062988,1.004711186,59.86200504,1.00013912
9.221,7.132032815,2.914884143,1.004594087,59.86339166,1.000668072
9.222,7.127185766,2.952203691,1.004627909,59.86460403,0.999108803
9.223,7.105652492,2.897602667,1.004686129,59.86566406,1.000454911
9.224,7.132009592,2.921067295,1.004564982,59.86258437,1.000188447
9.225,7.118160378,2.928055101,1.00465807,59.8598917,0.999292003
9.226,7.113994685,2.88690232,1.004661801,59.85753739,1.00074425
9.227,7.139534457,2.933627419,1.004582477,59.85727549,0.999558047
9.228,7.114792732,2.920797723,1.00472509,59.8570465,0.999592858
9.229,7.118831223,2.898643473,1.004661225,59.85303502,1.000896825
9.23,7.135939893,2.940097188,1.004598831,59.84952764,0.999201934
9.231,7.108984076,2.902774981,1.004708749,59.84646101,0.999918754
9.232,7.128016819,2.902041052,1.004596614,59.84346202,1.000845319
9.233,7.132643062,2.951529895,1.004586869,59.84083989,0.9990721
9.234,7.105656399,2.89938539,1.004666714,59.83854727,1.000252519
9.235,7.128686396,2.914086665,1.004570907,59.83244799,1.000549488
9.236,7.121913351,2.938811771,1.004628867,59.82711517,0.999161381
9.237,7.107849205,2.889635565,1.004684055,59.82245249,1.000568987
9.238,7.135171949,2.926480218,1.004572408,59.81538682,1.000032739
9.239,7.116162939,2.933467875,1.004703045,59.80920905,0.999400339
9.24,7.110055608,2.897433299,1.004695884,59.8038076,1.000804652
9.241,7.133003438,2.935115552,1.004593492,59.79464236,0.999438242
9.242,7.107323849,2.910760905,1.004725885,59.78662886,0.99967493
9.243,7.118912706,2.894856882,1.004632383,59.77496846,1.000887933
9.244,7.132395427,2.94794844,1.004605938,59.76477335,0.99911311
9.245,7.103072742,2.904845903,1.004722498,59.75585939,0.999987156
9.246,7.120787128,2.909322532,1.004593963,59.74518959,1.000766696
9.247,7.122379856,2.946881804,1.004619345,59.7358606,0.999065895
9.248,7.10030757,2.8970469,1.004703658,59.72770393,1.000345401
9.249,7.125726927,2.922259506,1.004588243,59.71578357,1.000449346
9.25,7.113656859,2.948636362,1.004645353,59.70536116,0.999220245
9.251,7.097503343,2.899849679,1.004673229,59.69624848,1.00065008
9.252,7.123598462,2.927758458,1.004564471,59.68512852,0.999802533
9.253,7.10391253,2.9175056,1.004711476,59.67540593,0.99945309
9.254,7.108350054,2.884814144,1.00465646,59.67071983,1.000838288
9.255,7.131444457,2.935022605,1.004578815,59.6666226,0.999269639
9.256,7.104762876,2.906844457,1.004720285,59.66304024,0.999756649
9.257,7.117435071,2.897751225,1.004643705,59.66204362,1.000870564
9.258,7.129628888,2.941043408,1.004629397,59.66117223,0.999082409
9.259,7.104093191,2.896987059,1.004716733,59.66041035,1.000113308
9.26,7.126856635,2.909971364,1.004630172,59.66525365,1.000724252
9.261,7.123283407,2.952224958,1.004659451,59.66948831,0.999121215
9.262,7.099057848,2.900606425,1.004709101,59.67319084,1.000441439
9.263,7.123570774,2.923003378,1.004591235,59.67979913,1.000275671
9.264,7.109446224,2.932876159,1.004704879,59.68557699,0.999275387
9.265,7.102141157,2.889050628,1.004689679,59.69062879,1.000716727
9.266,7.127764318,2.933112169,1.004587403,59.70130931,0.999604435
9.267,7.103227994,2.922329693,1.004735413,59.71064767,0.99952336
9.268,7.106175037,2.896365662,1.004679392,59.72661192,1.000864125
9.269,7.125776235,2.936691972,1.004608769,59.74057004,0.999202586
9.27,7.100158431,2.900203049,1.004746782,59.75277414,0.999868451
9.271,7.119285624,2.895753396,1.004646341,59.76086726,1.000871626
9.272,7.127127581,2.94597871,1.004638533,59.76794337,0.999069482
9.273,7.100085977,2.896376024,1.004715935,59.77413028,1.000207391
9.274,7.123426449,2.909057466,1.004624092,59.78580729,1.000605384
9.275,7.11887754,2.936416732,1.004655643,59.79601693,0.999144507
9.276,7.103780195,2.886914244,1.004683206,59.80494359,1.000553593
9.277,7.131324933,2.921972765,1.004577499,59.80982991,1.000107485
9.278,7.113719072,2.931405587,1.004692036,59.81410219,0.999367061
9.279,7.106360772,2.893370306,1.00468194,59.8178376,1.000792775
9.28,7.130579746,2.9307105,1.004586627,59.82545619,0.999494999
9.281,7.106347857,2.90916344,1.004732347,59.8321174,0.999660528
9.282,7.117171795,2.889106081,1.004664532,59.83569478,1.000903567
9.283,7.132617991,2.942454746,1.004633952,59.83882262,0.999162596
9.284,7.103042165,2.901489827,1.004749713,59.8415574,0.99997016
9.285,7.120608991,2.901819353,1.004649039,59.84578283,1.000809422
9.286,7.124929897,2.939787861,1.004652684,59.84947729,0.999092921
9.287,7.103142566,2.890514295,1.004740619,59.85270748,1.000323906
9.288,7.129671677,2.912720422,1.004617975,59.85469121,1.000519202
9.289,7.120624617,2.941388651,1.004681074,59.85642566,0.999246589
9.29,7.104238911,2.893086074,1.004705652,59.85794215,1.000657943
9.291,7.130495088,2.924043371,1.004591736,59.85988377,0.999931993
9.292,7.111599103,2.920333472,1.004747583,59.8615814,0.99945219
9.293,7.112819242,2.884740198,1.004671968,59.86310553,1.000855501
9.294,7.135332365,2.934464936,1.00460698,59.86443813,0.999363197
9.295,7.10768694,2.907579485,1.004752608,59.86560327,0.999748712
9.296,7.11846635,2.893668671,1.00468392,59.86575875,1.00090319
9.297,7.132359969,2.936760049,1.004626379,59.86589468,0.999129243
9.298,7.107242352,2.893739405,1.00472545,59.86601353,1.00009883
9.299,7.13179714,2.898298013,1.004617412,59.8660742,1.000773918
9.3,7.1338205,2.939000095,1.004650995,59.86612724,0.999178109
9.301,7.112615393,2.885642767,1.004707298,59.86617362,1.000465646
9.302,7.140555902,2.908129778,1.00459935,59.86477151,1.000407194
9.303,7.131083585,2.924619937,1.004710482,59.86354559,0.99929893
9.304,7.123266964,2.881519539,1.004725462,59.86247373,1.000730691
9.305,7.150008379,2.926699553,1.004632892,59.86243113,0.999753619
9.306,7.12579781,2.921718456,1.004771366,59.86239389,0.999555439
9.307,7.125254816,2.895989872,1.00472288,59.86001056,1.000904927
9.308,7.14330009,2.939860433,1.004639077,59.85792674,0.999284789
9.309,7.114530343,2.907784901,1.004760874,59.85610477,0.99985213
9.31,7.129383543,2.902048756,1.00461609,59.85375823,1.000897958
9.311,7.136018243,2.953032185,1.004609236,59.85170656,0.999124901
9.312,7.106128493,2.903724528,1.004706352,59.84991271,1.000204008
9.313,7.126583506,2.914112449,1.004603868,59.84588569,1.000690113
9.314,7.122237588,2.944044053,1.004647951,59.84236472,0.999120229
9.315,7.103988944,2.891678,1.004707346,59.83928622,1.000500343
9.316,7.130990261,2.923629776,1.004602984,59.83440036,1.000194125
9.317,7.113858609,2.936195096,1.004716794,59.83012848,0.99932715
9.318,7.10395778,2.89454026,1.004694721,59.82639342,1.000769734
9.319,7.127942901,2.931749371,1.004578706,59.82121715,0.999524919
9.32,7.103526026,2.912706162,1.004711147,59.81669134,0.999600811
9.321,7.111774624,2.891020149,1.004630577,59.80571122,1.000878118
9.322,7.128622219,2.943185193,1.004580672,59.79611091,0.999164412
9.323,7.098954512,2.904456955,1.004688058,59.787717,0.999922731
9.324,7.114887454,2.903109733,1.004591179,59.7780815,1.00081573
9.325,7.120302981,2.943469928,1.004603906,59.76965682,0.999022767
9.326,7.096274453,2.892778016,1.004703937,59.76229083,1.00022282
9.327,7.121734206,2.912917878,1.004588989,59.74815018,1.000510745
9.328,7.113240381,2.944797755,1.004649089,59.7357865,0.999143633
9.329,7.094255456,2.895828301,1.00472368,59.72497648,1.000550909
9.33,7.119005726,2.929139405,1.004611164,59.71551947,0.999948992
9.331,7.098866791,2.930937333,1.004738773,59.70725086,0.999356889
9.332,7.09490571,2.896695976,1.004691153,59.70002132,1.000767274
9.333,7.115437934,2.945190907,1.004594067,59.6884655,0.999351407
9.334,7.085223616,2.921335125,1.004743861,59.67836182,0.999635063
9.335,7.091835748,2.902653951,1.004634488,59.66804255,1.000831817
9.336,7.105706076,2.942198544,1.004592014,59.65902003,0.999006817
9.337,7.079604536,2.894705763,1.004703964,59.65113131,0.999919824
9.338,7.103064706,2.897829307,1.004604714,59.65037305,1.000670022
9.339,7.106730508,2.941409183,1.00462509,59.64971007,0.998997
9.34,7.084194666,2.886645575,1.004689036,59.6491304,1.000282164
9.341,7.112291395,2.904579599,1.004595947,59.65028592,1.000325235
9.342,7.105734262,2.921523055,1.004693393,59.65129624,0.999159078
9.343,7.09796167,2.875853296,1.004717488,59.65217959,1.000593121
9.344,7.127769762,2.918267796,1.004606174,59.65960317,0.99973012
9.345,7.107329707,2.916571393,1.004751097,59.66609387,0.999419211
9.346,7.107015843,2.888639885,1.004706817,59.67553501,1.00078436
9.347,7.128637418,2.931769367,1.004624761,59.68378975,0.999209707
9.348,7.101959599,2.901539272,1.004759715,59.69100717,0.999692098
9.349,7.116966634,2.892893152,1.004659756,59.7035665,1.000786244
9.35,7.127005028,2.946490063,1.004650521,59.71454757,0.999011172
9.351,7.097176812,2.898912356,1.004765221,59.72414873,1.000027937
9.352,7.117674376,2.907526531,1.004657097,59.73783005,1.000606849
9.353,7.115805401,2.94018058,1.004689465,59.74979213,0.999023442
9.354,7.096658274,2.889650623,1.00473484,59.760251,1.000374344
9.355,7.124137502,2.919819757,1.004617854,59.76841485,1.000198977
9.356,7.109064907,2.937153959,1.00471665,59.7755528,0.999190061
9.357,7.097254283,2.894640548,1.004697294,59.78179377,1.000638949
9.358,7.12220788,2.929968854,1.004580326,59.79109808,0.999512538
9.359,7.098625303,2.913816447,1.004739449,59.79923318,0.999467947
9.36,7.105280804,2.887641637,1.00466398,59.8067025,1.000787272
9.361,7.124107698,2.939836837,1.0046144,59.81323321,0.999125182
9.362,7.09453123,2.902260669,1.004725809,59.81894324,0.999797908
9.363,7.109713744,2.896125525,1.00464751,59.8246254,1.000759524
9.364,7.118099997,2.936131507,1.004641426,59.82959352,0.998997735
9.365,7.094525916,2.887142541,1.004718251,59.83393733,1.000156438
9.366,7.12133951,2.904204309,1.00460452,59.83752468,1.000536993
9.367,7.116329698,2.939876885,1.004656794,59.84066123,0.999082389
9.368,7.097280456,2.889354371,1.004710693,59.84340363,1.000471855
9.369,7.124379605,2.917777671,1.004587369,59.84639482,1.000002567
9.37,7.10785751,2.921470364,1.004723844,59.84901012,0.999302115
9.371,7.104558231,2.884385132,1.004708381,59.85129678,1.0007195
9.372,7.128508313,2.93452038,1.004624507,59.85414792,0.999408523
9.373,7.100261563,2.916848603,1.004780808,59.85664077,0.999596831
9.374,7.105249558,2.897366444,1.004706673,59.85724492,1.000828889
9.375,7.119938285,2.939823387,1.004656071,59.85777315,0.999094584
9.376,7.091869664,2.898327767,1.004774046,59.85823501,0.999928344
9.377,7.112363182,2.900777801,1.004661427,59.86037578,1.000752409
9.378,7.115377552,2.947266514,1.004656012,59.86224754,0.999034923
9.379,7.089623929,2.894375589,1.004699719,59.86388409,1.000268704
9.38,7.114752635,2.91129544,1.00458055,59.86240348,1.000408226
9.381,7.106742135,2.932275211,1.004662591,59.86110893,0.999151716
9.382,7.094894529,2.882666978,1.004685726,59.85997706,1.000579567
9.383,7.124097985,2.918685759,1.004579678,59.86116898,0.999827313
9.384,7.104947859,2.918277726,1.004733241,59.86221112,0.999411212
9.385,7.103897384,2.883059171,1.004721982,59.85853421,1.000792745
9.386,7.129094848,2.922813915,1.004632921,59.85531936,0.999319943
9.387,7.105036059,2.89502959,1.004765754,59.85250849,0.999729565
9.388,7.120959082,2.884261586,1.004669138,59.85299285,1.000850043
9.389,7.13490558,2.938337891,1.004648656,59.85341634,0.999087199
9.39,7.106478571,2.894971666,1.004742547,59.85378661,1.000047337
9.391,7.126968817,2.902445706,1.004622094,59.84868694,1.000688287
9.392,7.127491865,2.938772988,1.004653502,59.84422812,0.999079534
9.393,7.106828567,2.888481095,1.004735967,59.8403296,1.00038139
9.394,7.134025043,2.916822099,1.00462695,59.83808652,1.000307997
9.395,7.120308739,2.938961734,1.004725934,59.83612531,0.99924054
9.396,7.106425551,2.892789552,1.004736746,59.83441055,1.000665122
9.397,7.132007791,2.927390167,1.004619068,59.8266488,0.999661627
9.398,7.109202459,2.915930288,1.00476654,59.81986241,0.999483438
9.399,7.113623237,2.888622584,1.004685155,59.81461592,1.000822292
9.4,7.133735609,2.940031718,1.004609644,59.81002872,0.999203485
9.401,7.103860044,2.907337116,1.004724952,59.80601797,0.999787565
9.402,7.117090927,2.899353221,1.004631939,59.79448905,1.000806349
9.403,7.12710317,2.939960609,1.004622574,59.78440889,0.99903641
9.404,7.102276102,2.891084334,1.004696498,59.77559544,1.000139719
9.405,7.128038019,2.904946203,1.004595777,59.76501698,1.000607975
9.406,7.124576327,2.942966733,1.004645584,59.75576785,0.99909975
9.407,7.10373762,2.890238859,1.004724064,59.747681,1.000463607
9.408,7.130589962,2.918542747,1.004593753,59.73712091,1.000119986
9.409,7.114694045,2.927610472,1.00471946,59.72788785,0.999279869
9.41,7.108401746,2.889177466,1.00470076,59.71981505,1.000702277
9.411,7.132742457,2.935788532,1.004593543,59.70723008,0.999482319
9.412,7.10471482,2.920419456,1.00473337,59.69622659,0.999553751
9.413,7.10839225,2.896665203,1.004654117,59.68532264,1.000822312
9.414,7.126725126,2.935035841,1.004605054,59.67578891,0.999119774
9.415,7.101028422,2.893218053,1.004737177,59.66745324,0.999878992
9.416,7.123583141,2.890637588,1.004639557,59.66194004,1.000780267
9.417,7.131495227,2.938698464,1.004656464,59.65711965,0.999029702
9.418,7.106958253,2.886019855,1.004756369,59.65290501,1.000216985
9.419,7.133237925,2.905046934,1.004652266,59.65555202,1.000484708
9.42,7.127143246,2.932526271,1.004714675,59.6578664,0.999098841
9.421,7.112732591,2.887358825,1.004736424,59.65988994,1.00052125
9.422,7.139733809,2.92679263,1.004623077,59.66267966,0.999926306
9.423,7.117765441,2.933138194,1.004755775,59.66511881,0.999356407
9.424,7.110188502,2.899302543,1.004706651,59.66725145,1.00076336
9.425,7.132244585,2.936973441,1.004587987,59.67503585,0.999355404
9.426,7.105136733,2.91049785,1.004740035,59.68184204,0.999666434
9.427,7.117328469,2.892952389,1.004671165,59.69364113,1.000839103
9.428,7.131165613,2.944810065,1.004646645,59.70395751,0.999070191
9.429,7.101535378,2.898376552,1.004758266,59.71297749,0.999969057
9.43,7.121491776,2.900922072,1.004676365,59.7274003,1.000685992
9.431,7.124802825,2.93597982,1.004692544,59.74001069,0.9990347
9.432,7.104636038,2.885564752,1.004762751,59.75103641,1.000311612
9.433,7.133595883,2.911064654,1.004654414,59.75785475,1.000367582
9.434,7.122609565,2.936556217,1.004716384,59.76381627,0.999225839
9.435,7.107869065,2.890787861,1.004720841,59.76902864,1.000634024
9.436,7.134908225,2.923230939,1.004583885,59.7781331,0.999760726
9.437,7.113966635,2.914847228,1.004740053,59.78609345,0.999475568
9.438,7.117543105,2.88448585,1.004686734,59.79248675,1.000832938
9.439,7.138839281,2.936467387,1.004632081,59.79807665,0.999280885
9.44,7.109200298,2.906188419,1.00477895,59.8029641,0.999760052
9.441,7.120996835,2.895788281,1.004706478,59.8107258,1.00083483
9.442,7.13263745,2.937061993,1.004683358,59.81751214,0.999089538
9.443,7.107129814,2.890876036,1.004769455,59.82344569,1.000120738
9.444,7.132245667,2.902845299,1.004664534,59.8259987,1.000681033
9.445,7.130132615,2.944013363,1.004700538,59.82823089,0.999144654
9.446,7.107593183,2.891879031,1.004725519,59.83018258,1.00047497
9.447,7.134352462,2.9163517,1.004591598,59.83488131,1.000252932
9.448,7.120635652,2.926604676,1.004709315,59.83898958,0.999304493
9.449,7.113990069,2.884223267,1.004712233,59.84258159,1.000722127
9.45,7.140072416,2.93076617,1.004601624,59.84454197,0.99961476
9.451,7.113714139,2.919788306,1.004747324,59.846256,0.999574297
9.452,7.115979575,2.89524158,1.004704879,59.84898351,1.000857159
9.453,7.135230906,2.936966335,1.004634406,59.85136827,0.999224794
9.454,7.107523299,2.899846509,1.004754345,59.85345336,0.999886039
9.455,7.126729109,2.895807805,1.004658138,59.85468861,1.000837117
9.456,7.134058693,2.945059898,1.004645706,59.85576865,0.999137683
9.457,7.106818905,2.893975248,1.004727739,59.85671296,1.000255162
9.458,7.131340002,2.907550897,1.004615492,59.85713379,1.000615519
9.459,7.12700828,2.934292101,1.004677284,59.85750173,0.999162475
9.46,7.11222298,2.883982813,1.00470499,59.85782344,1.000541497
9.461,7.141918202,2.917065236,1.00460089,59.85856163,1.00010265
9.462,7.124810744,2.924048614,1.004735026,59.85920706,0.999382927
9.463,7.119692853,2.88516663,1.004707334,59.85977137,1.000796872
9.464,7.146854377,2.923948549,1.004602423,59.85827816,0.999476171
9.465,7.12319015,2.902989782,1.004757333,59.85697259,0.999672021
9.466,7.135408122,2.886426713,1.004662766,59.85693289,1.000898395
9.467,7.151554123,2.942349611,1.004618793,59.85689818,0.999168083
9.468,7.12101413,2.903898492,1.004725497,59.85686782,1.000006451
9.469,7.138145323,2.907238601,1.004635988,59.8539721,1.00080671
9.47,7.140546463,2.946451716,1.004662364,59.85144026,0.999084749
9.471,7.116050254,2.897505644,1.004732776,59.84922658,1.000315228
9.472,7.141116335,2.922310517,1.004612085,59.84686859,1.00047276
9.473,7.128478954,2.951017516,1.004675182,59.84480691,0.999226555
9.474,7.109608157,2.90144902,1.004713733,59.8430043,1.000619524
9.475,7.134827396,2.932654852,1.00459352,59.83840003,0.99985759
