t|Main,V_BESS2|BESS_2,freq_BESS_2|BESS_2,Vrms_BESS_2|BESS_2,Q_BESS2|BESS_2,P_BESS2|BESS_2
0.407,1.001632913,0.994498866,59.99791449,5.010481937,-0.143367391
0.408,1.001649572,0.994056012,59.99868828,4.980755883,-0.117323414
0.409,1.001687964,0.995067377,59.99936482,5.072773493,-0.129090267
0.41,1.00171647,0.994005315,59.99745591,4.995085912,-0.137924149
0.411,1.001734122,0.994387395,59.99578687,4.986764567,-0.111983111
0.412,1.001766193,0.995130045,59.99432758,5.066022736,-0.141257105
0.413,1.001769299,0.993774387,59.99262865,4.990620981,-0.133238608
0.414,1.001790254,0.994692062,59.99114321,5.013560052,-0.108849983
0.415,1.00185472,0.995094161,59.98984444,5.045148743,-0.149438946
0.416,1.001867716,0.993813998,59.97778352,4.989814594,-0.126363893
0.417,1.001897752,0.994982163,59.96723823,5.048092791,-0.113365985
0.418,1.001889571,0.994829271,59.95801809,5.022034296,-0.147832175
0.419,1.001938608,0.99405968,59.97657384,4.984514899,-0.125386584
0.42,1.001957863,0.995160629,59.9927978,5.070822476,-0.127727372
0.421,1.002017233,0.9944109,59.99748825,5.002578446,-0.143553391
0.422,1.002032287,0.994400471,60.00158927,4.982445667,-0.117751707
0.423,1.002061038,0.995305837,60.00158927,5.072269911,-0.139810991
0.424,1.002061614,0.994042182,60.00517495,4.994959332,-0.140010517
0.425,1.002110957,0.994808391,60.00831004,5.000149095,-0.111789683
0.426,1.002145032,0.99534196,60.00223363,5.059221592,-0.148636095
0.427,1.002189545,0.994006199,59.99692081,4.993109504,-0.133807703
0.428,1.002203976,0.995106861,60.00202829,5.035038778,-0.110670719
0.429,1.002223373,0.99522513,60.00649395,5.035790509,-0.152260935
0.43,1.002281476,0.99421682,59.99819974,4.991264745,-0.127706646
0.431,1.002291647,0.99533431,59.99094781,5.062293165,-0.123117282
0.432,1.002310303,0.994937171,59.98460718,5.0120087,-0.149628859
0.433,1.002358027,0.994522088,59.97906334,4.984105307,-0.12226868
0.434,1.002363706,0.995537946,59.99448346,5.076328875,-0.135147358
0.435,1.002448863,0.994513834,60.00796583,4.99857078,-0.144664008
0.436,1.002445575,0.994909591,60.0002339,4.991109021,-0.114766933
0.437,1.002457182,0.995615477,59.9934736,5.069478459,-0.146473045
0.438,1.002500138,0.994299029,59.98953112,4.994933516,-0.143713735
0.439,1.00253073,0.995269124,59.98608406,5.019322207,-0.114481823
0.44,1.002551671,0.995627659,59.98307018,5.048812876,-0.157363824
0.441,1.002612522,0.99443284,59.98043503,4.995896473,-0.133600049
0.442,1.002620457,0.995594155,59.98321321,5.050866901,-0.120055489
0.443,1.002651183,0.995473121,59.98564226,5.025690511,-0.154516298
0.444,1.002680175,0.994696338,59.98776608,4.990449316,-0.127076899
0.445,1.002719021,0.995810071,59.9902719,5.07398167,-0.130712564
0.446,1.002761533,0.995034414,59.99246283,5.008332302,-0.148678508
0.447,1.00276677,0.995031336,59.99363343,4.988450966,-0.122233363
0.448,1.002826767,0.995985731,59.99465694,5.078218992,-0.144498105
0.449,1.002827607,0.994715919,59.99555182,5.000279975,-0.142743439
0.45,1.002873815,0.995462139,60.00218797,5.005238643,-0.113426971
0.451,1.002908651,0.995999949,60.0079902,5.06428538,-0.151727757
0.452,1.002948334,0.994702195,60.0130633,4.999344639,-0.135452578
0.453,1.002967834,0.995786302,60.00936893,5.04084591,-0.111176956
0.454,1.003016425,0.995929045,60.0061388,5.039959086,-0.152203807
0.455,1.003039651,0.994940484,60.00605188,4.998313461,-0.128614211
0.456,1.003057321,0.99605295,60.00597588,5.070507229,-0.119706451
0.457,1.003090032,0.995660336,60.00590944,5.020252257,-0.148448616
0.458,1.003138582,0.995262458,60.00585134,4.991630106,-0.121279681
0.459,1.003161387,0.996271254,60.00547386,5.081843421,-0.134567479
0.46,1.003184459,0.995245338,60.00514381,5.006805726,-0.14290709
0.461,1.003219653,0.995694066,60.00786918,4.996162281,-0.114882858
0.462,1.00323984,0.996411641,60.01025207,5.076692321,-0.146123376
0.463,1.003277888,0.995091698,60.00735877,5.002094776,-0.13817701
0.464,1.003308954,0.996026069,60.00482906,5.027091537,-0.111307342
0.465,1.003335446,0.996411121,60.00261723,5.055991136,-0.151126754
0.466,1.003377562,0.995171851,60.00068336,5.001042695,-0.132200573
0.467,1.003408219,0.996355243,59.99557544,5.060565718,-0.114779136
0.468,1.003432727,0.996218374,59.9911094,5.032259794,-0.150962748
0.469,1.00343419,0.995417179,59.99464587,4.997683013,-0.126127226
0.47,1.003499152,0.996577407,59.99773794,5.084195014,-0.12890989
0.471,1.003548429,0.995780519,60.00557963,5.016625156,-0.149804679
0.472,1.003538389,0.995802285,60.0124359,4.997160726,-0.117143931
0.473,1.003604204,0.996715858,60.01843059,5.086616845,-0.140865527
0.474,1.003604792,0.99547241,60.02367196,5.009077453,-0.142725771
0.475,1.003634618,0.996193075,60.017874,5.015218818,-0.110024887
0.476,1.003677338,0.996777409,60.01280464,5.072170421,-0.152345014
0.477,1.003730591,0.995466715,60.00837231,5.006244686,-0.136689673
0.478,1.003746462,0.996552283,60.00289674,5.04743878,-0.114763196
0.479,1.003785373,0.996720739,59.99810925,5.048551685,-0.152974873
0.48,1.003798206,0.99566099,59.99173541,5.004204196,-0.130084861
0.481,1.00382376,0.996824951,59.98616252,5.075373958,-0.123408396
0.482,1.003861689,0.996384888,59.98128995,5.023922149,-0.152610121
0.483,1.003895046,0.995997948,59.98626091,4.997063148,-0.124169356
0.484,1.003935633,0.997013815,59.9906072,5.089983441,-0.136512151
0.485,1.003949793,0.995960423,59.99440732,5.012999972,-0.144928723
0.486,1.003996711,0.99642017,59.98955612,5.00561569,-0.115162021
0.487,1.00401496,0.997133178,59.98531454,5.083212644,-0.145719902
0.488,1.004015775,0.995823404,59.98011882,5.009482497,-0.136426638
0.489,1.004066609,0.996760212,59.97557601,5.03192642,-0.110165239
0.49,1.004098119,0.997131767,59.97160407,5.062764417,-0.151880978
0.491,1.004112334,0.995910844,59.96813126,5.007976603,-0.133970298
0.492,1.004171775,0.997062051,59.97766889,5.068027849,-0.116868831
0.493,1.004174827,0.996964886,59.98600799,5.038855039,-0.150632132
0.494,1.004208974,0.99620904,59.98386618,5.004470722,-0.126796089
0.495,1.004234241,0.997299358,59.98199352,5.090192886,-0.128040793
0.496,1.004278621,0.996535808,59.99096923,5.021709656,-0.14647618
0.497,1.004298137,0.9965704,59.99881702,5.002121289,-0.119612664
0.498,1.004332464,0.997456238,60.00567863,5.092655175,-0.141675949
0.499,1.004348318,0.996222336,60.01167798,5.015494612,-0.143659001
0.5,1.004383285,0.996969132,60.01252074,5.022488184,-0.114316984
0.501,1.004363209,0.997551072,60.01325761,5.081890023,-0.141407935
0.502,1.004025581,0.996427985,60.03938634,4.825525917,-0.235915857
0.503,1.004261052,0.998455405,60.06223163,4.122138578,-0.149279347
0.504,1.004019172,0.998320239,60.0822061,3.370941886,0.284074378
0.505,1.003385248,0.99701106,60.0401528,2.516745074,0.787240982
0.506,1.00385138,0.999262044,60.00338408,1.513974822,1.620283726
0.507,1.003023572,0.997569003,59.97123584,0.774683126,2.736146548
0.508,1.002351125,0.99769666,60.03071476,0.122146725,3.853286353
0.509,1.002504229,0.999315354,60.08271934,-0.245202552,5.165990817
0.51,1.001564319,0.997248424,60.12818883,-0.21779531,6.511636372
0.511,1.000829229,0.998160142,60.17986092,-0.120796225,7.633888196
0.512,1.000824835,0.999511904,60.22503971,0.212363534,8.756747252
0.513,0.999944135,0.997609635,60.18348188,0.783964426,9.718858714
0.514,0.999768399,0.999640514,60.14714637,1.267197693,10.42563252
0.515,0.999639766,1.000255206,60.11537691,1.933272939,11.07783455
0.516,0.999167619,0.999438269,60.08759972,2.615961882,11.50885061
0.517,0.999669809,1.002060696,60.12042125,3.059689097,11.78122595
0.518,0.999892542,1.002107119,60.1491183,3.58976503,12.02522517
0.519,0.999998365,1.002244167,60.13036394,3.992230347,12.09023759
0.52,1.000103133,1.004737545,60.11396632,4.254284839,12.11199209
0.521,1.000402617,1.003342699,60.10041302,4.620085869,12.11055541
0.522,1.000590401,1.004032246,60.08856287,4.783375721,11.953277
0.523,1.00083036,1.005717802,60.07820186,4.837952755,11.8669499
0.524,1.001217457,1.003868167,60.06914286,4.968519541,11.75108008
0.525,1.00163994,1.005186884,60.04871844,4.89336649,11.55225167
0.526,1.001909212,1.006183775,60.03086063,4.879898379,11.47973048
0.527,1.002350207,1.004367219,59.99442313,4.921408202,11.33057876
0.528,1.00277474,1.005965231,59.96256451,4.745786986,11.16107369
0.529,1.002813279,1.005874148,59.93470936,4.662300112,11.09962058
0.53,1.003094511,1.004319092,59.93208648,4.580084389,10.95307047
0.531,1.003191794,1.006374604,59.92979321,4.387168352,10.86105916
0.532,1.003062282,1.004815449,59.92778811,4.384483747,10.84920468
0.533,1.002981035,1.004645023,59.92963683,4.303685349,10.7183646
0.534,1.002810236,1.006049884,59.93125323,4.158304921,10.68924794
0.535,1.00240373,1.004336263,59.9326665,4.182129878,10.66765083
0.536,1.002163484,1.004631098,59.95081072,4.084595157,10.53623305
0.537,1.001764231,1.006171649,59.96667488,4.06173831,10.52480202
0.538,1.001502023,1.003782462,59.97334476,4.175365483,10.44554129
0.539,1.00123062,1.005326156,59.97917648,4.110013885,10.29806412
0.54,1.001017891,1.005602714,59.98427537,4.126503294,10.24497724
0.541,1.000900452,1.003910097,59.98873351,4.210777804,10.09895659
0.542,1.000916907,1.005813025,59.98235079,4.157223601,9.944111145
0.543,1.000837284,1.005346144,59.97677014,4.282006942,9.86322937
0.544,1.000871615,1.004563259,59.98108928,4.364956365,9.632579943
0.545,1.000904315,1.006313916,59.98486566,4.310921936,9.451042478
0.546,1.000969755,1.00478742,59.9839653,4.398146462,9.28347341
0.547,1.001064534,1.00463682,59.98317808,4.368654303,9.0049043
0.548,1.001129579,1.006420966,59.98248979,4.336448238,8.837052726
0.549,1.001188742,1.003982481,59.98188799,4.447245759,8.631341397
0.55,1.001277934,1.005231102,59.982747,4.368335817,8.341441666
0.551,1.001339903,1.005846576,59.98349807,4.300621856,8.171068129
0.552,1.00137579,1.004095859,59.98545716,4.316907569,7.941026986
0.553,1.00152487,1.005456169,59.98717006,4.170670493,7.695510485
0.554,1.001478626,1.005725365,59.97704053,4.167423804,7.573408162
0.555,1.001532752,1.003853013,59.96818392,4.17749029,7.325897922
0.556,1.001482789,1.00583533,59.96044026,4.012291089,7.132582172
0.557,1.001458228,1.0044203,59.95366969,3.989575429,6.997288389
0.558,1.001437384,1.003917319,59.96215442,3.901713033,6.76710544
0.559,1.001396319,1.005428049,59.96957293,3.783228564,6.637440256
0.56,1.001293466,1.003486178,59.9760592,3.835748069,6.519672164
0.561,1.001287832,1.004035426,59.96704895,3.744296545,6.291140772
0.562,1.001207391,1.005256684,59.95917096,3.639248242,6.196863959
0.563,1.001161686,1.003065213,59.96493511,3.657839302,6.053377281
0.564,1.001068053,1.004204584,59.96997492,3.526189753,5.865212204
0.565,1.001056106,1.004825134,59.97438141,3.503682992,5.810376879
0.566,1.000974644,1.002580954,59.9748568,3.549949698,5.648892252
0.567,1.000936584,1.004452736,59.97527245,3.403577996,5.498950238
0.568,1.00088673,1.003813307,59.97563586,3.392705087,5.432018905
0.569,1.000845731,1.002949471,59.97727705,3.361740845,5.262083696
0.57,1.000785416,1.004541778,59.978712,3.254927292,5.161698924
0.571,1.000763249,1.003036469,59.9909942,3.331679331,5.09289987
0.572,1.000761605,1.002811097,60.00173298,3.299378059,4.891863947
0.573,1.000758138,1.004471824,60.01112228,3.200483246,4.81255416
0.574,1.000757301,1.002115033,60.01933168,3.240900561,4.702399297
0.575,1.000755498,1.003080778,60.01448443,3.129169095,4.525719393
0.576,1.000747849,1.004054465,60.0102463,3.093255604,4.484900435
0.577,1.000710535,1.00187809,60.00709435,3.158028957,4.363290849
0.578,1.000732567,1.003344538,60.00433849,3.025296469,4.213201927
0.579,1.000701232,1.003513343,60.00100431,2.988890202,4.175218851
0.58,1.000729812,1.00187623,59.99808912,2.978025375,4.037867601
0.581,1.000691563,1.003782305,59.99554026,2.870041217,3.952459765
0.582,1.000708395,1.002532373,59.9933117,2.940816429,3.927840473
0.583,1.000684573,1.001875601,59.9907485,2.942152784,3.765202633
0.584,1.00068779,1.003510364,59.9885074,2.831598258,3.698918399
0.585,1.00065175,1.001665804,59.98653816,2.867965726,3.635564752
0.586,1.000685013,1.002096834,59.98481639,2.777843057,3.481230863
0.587,1.000606286,1.003464613,59.98331098,2.741505478,3.458339957
0.588,1.000628296,1.001176082,59.98457197,2.827248779,3.362397548
0.589,1.000601661,1.002373651,59.98457197,2.720138361,3.210813346
0.59,1.000595682,1.002891481,59.9856745,2.655971748,3.1856716
0.591,1.000571855,1.000829746,59.98663849,2.653173995,3.079926909
0.592,1.000567866,1.00269182,59.99355149,2.511674861,3.001657799
0.593,1.000524327,1.0020933,59.99959578,2.545626213,3.01133273
0.594,1.000486976,1.001055257,60.00488053,2.55060904,2.889034326
0.595,1.000484257,1.002659727,60.00794981,2.414335315,2.845704208
0.596,1.000452522,1.0013229,60.0106334,2.425664252,2.840340861
0.597,1.000447882,1.00099702,60.01464761,2.344743415,2.730662856
0.598,1.000397069,1.002817337,60.01815738,2.280075841,2.750711115
0.599,1.000383876,1.000331049,60.0212261,2.374712881,2.730294938
0.6,1.000363223,1.001444996,60.01675856,2.301885412,2.624859209
0.601,1.000339312,1.002093274,60.01285242,2.242125238,2.643324416
0.602,1.00029626,1.000190877,60.00943715,2.279729799,2.598077997
0.603,1.000285979,1.001664456,59.99691875,2.166671291,2.5326563
0.604,1.000287018,1.001998386,59.98597346,2.206294694,2.582775105
0.605,1.000295163,1.00020147,59.97882307,2.264543154,2.497327179
0.606,1.000232474,1.002094539,59.97257123,2.148161061,2.457611769
0.607,1.000250963,1.000957431,59.96710502,2.168522264,2.472297007
0.608,1.000203487,1.000255616,59.96232572,2.129678481,2.381504697
0.609,1.000200615,1.002007805,59.96307709,2.056999078,2.392348839
0.61,1.000170217,0.99997467,59.96373404,2.159468084,2.400603379
0.611,1.000171131,1.000670459,59.96636749,2.114550356,2.293595729
0.612,1.000163537,1.001819713,59.96867,2.044500872,2.315907476
0.613,1.000177077,0.999853525,59.9621663,2.091290842,2.290351815
0.614,1.000165148,1.000939625,59.95647988,1.988963301,2.217845058
0.615,1.000167588,1.001773999,59.95150803,2.002224352,2.275688561
0.616,1.000158732,0.999381444,59.94716097,2.08129109,2.214549266
0.617,1.000157324,1.001403069,59.94888533,1.962004262,2.166975255
0.618,1.000159715,1.000729313,59.950393,1.965684855,2.199611039
0.619,1.000128437,0.999831479,59.95698645,1.949910012,2.131813948
0.62,1.000132627,1.001414948,59.96275134,1.860573772,2.137055379
0.621,1.000093135,1.000013701,59.9677918,1.95170003,2.176283827
0.622,1.000111273,0.999919366,59.97607214,1.933956996,2.078216401
0.623,1.000072645,1.00161307,59.98331194,1.849617301,2.107335051
0.624,1.000077953,0.999324377,59.98964196,1.90106987,2.105522421
0.625,1.000062141,1.000291909,59.99189374,1.813169214,2.037535779
0.626,1.000039956,1.001284027,59.99386254,1.809106574,2.100443474
0.627,1.00000503,0.998936725,59.99558394,1.909030884,2.07254038
0.628,0.99999963,1.000585056,59.98899485,1.808470765,2.013482686
0.629,0.999956911,1.000710074,59.98323377,1.801118243,2.060971659
0.63,0.999972886,0.999298895,59.98601535,1.816557186,2.009398775
0.631,0.999926292,1.001055768,59.98844739,1.720752889,2.004869344
0.632,0.999944667,0.999954043,59.99057381,1.80321193,2.057932372
0.633,0.999908756,0.999162041,59.99243302,1.821239433,1.969100497
0.634,0.999914971,1.001058749,59.98873246,1.725683582,1.985961196
0.635,0.999901769,0.99904692,59.98549693,1.777535721,2.002189525
0.636,0.999900669,0.999671087,59.98611798,1.705424208,1.930072911
0.637,0.999895613,1.001030775,59.986661,1.684923613,1.988928538
0.638,0.999888229,0.998829311,59.98278856,1.793939109,1.981844282
0.639,0.999892158,1.000020354,59.97940274,1.717656242,1.907993634
0.64,0.999876104,1.000667086,59.9764424,1.690268933,1.957645317
0.641,0.999882085,0.998632589,59.97385406,1.72659532,1.918969348
0.642,0.999870687,1.00053164,59.97607119,1.620703501,1.900877577
0.643,0.999872764,0.999912269,59.97800971,1.688363234,1.965240873
0.644,0.999842557,0.998781307,59.98036618,1.732911058,1.891784606
0.645,0.999858204,1.000514475,59.98242653,1.628176979,1.891339489
0.646,0.999820893,0.999239046,59.98806255,1.669954605,1.926318204
0.647,0.999855796,0.999149568,59.99299033,1.617335215,1.85401007
0.648,0.999815004,1.000952726,59.99729887,1.575606621,1.908589548
0.649,0.999824823,0.998542556,60.00106598,1.687796051,1.919514211
0.65,0.99979249,0.99953904,60.0133263,1.634788344,1.840859154
0.651,0.999794899,1.000349385,60.02404595,1.589358523,1.888533411
0.652,0.99976984,0.998286176,60.03341853,1.640606284,1.870107865
0.653,0.999763547,0.999891963,60.02553895,1.537479324,1.836033572
0.654,0.999729569,1.000118377,60.01864954,1.588883342,1.911749215
0.655,0.999732783,0.998512373,60.01758335,1.659698011,1.853775653
0.656,0.999723396,1.000275437,60.01665114,1.554420622,1.837256546
0.657,0.999744901,0.999392647,60.01583607,1.583089495,1.880351729
0.658,0.999723719,0.998595928,60.01533436,1.557091539,1.81369398
0.659,0.99972595,1.000558353,60.01489569,1.49496955,1.854276994
0.66,0.999720553,0.998360787,60.01451215,1.608141965,1.884794733
0.661,0.999712889,0.999119783,60.01598288,1.577545076,1.80142596
0.662,0.999723841,1.00017476,60.01726879,1.518762127,1.84446043
0.663,0.999704575,0.998305898,60.01300863,1.575981952,1.842905524
0.664,0.999719339,0.99944404,60.00928382,1.484799756,1.793097779
0.665,0.999698214,1.000349838,60.00602708,1.513039371,1.872163754
0.666,0.999719509,0.99802418,60.00317959,1.606113934,1.82923824
0.667,0.999691971,1.000021207,59.99087986,1.503027529,1.797050955
0.668,0.999708824,0.999394535,59.98012575,1.513830687,1.844428009
0.669,0.99968911,0.998369789,59.98631651,1.510264754,1.790745647
0.67,0.999705582,1.000089073,59.99172932,1.429408544,1.812884666
0.671,0.999670211,0.998620554,59.98726531,1.534216042,1.865278125
0.672,0.999687931,0.998716073,59.98336226,1.529635027,1.778925993
0.673,0.999658013,1.000317637,59.97994969,1.457167705,1.817702638
0.674,0.999673034,0.998209915,59.97696595,1.511765162,1.828700038
0.675,0.999646199,0.999070947,59.97564876,1.431245172,1.773571122
0.676,0.999653715,1.000211035,59.97449709,1.435573867,1.850154763
0.677,0.999636004,0.997719375,59.97751406,1.545790959,1.829901672
0.678,0.999636918,0.999541582,59.98015191,1.454381851,1.780509846
0.679,0.999640733,0.999524812,59.98245828,1.44878429,1.835708231
0.68,0.999627311,0.998283097,59.9808468,1.467716254,1.79735036
0.681,0.999627528,0.999931236,59.97943782,1.377309192,1.804726149
0.682,0.99963203,0.999018123,59.9782059,1.469493883,1.870981645
0.683,0.999623486,0.998210474,59.97800662,1.49838018,1.788490183
0.684,0.999625633,1.000227691,59.97783238,1.413297802,1.814432837
0.685,0.999628644,0.998123864,59.97768004,1.464895382,1.838014671
0.686,0.999629897,0.998805078,59.97756661,1.398269133,1.778344154
0.687,0.999640336,1.000078046,59.97746744,1.384481462,1.846348781
0.688,0.999617888,0.997898332,59.97740229,1.504785616,1.847880464
0.689,0.99964321,0.999210789,59.97734533,1.437589273,1.778935203
0.69,0.999623857,0.999850832,59.97729552,1.413547307,1.834593463
0.691,0.999651679,0.998004615,59.97851958,1.451359926,1.803592184
0.692,0.999626107,0.999817959,59.97958982,1.353640212,1.794273147
0.693,0.999648125,0.999246716,59.98052557,1.428826144,1.865640469
