t|Main,Q_BESS1|BESS_1,V_BESS1|BESS_1,freq_BESS_1|BESS_1,Vrms_BESS_1|BESS_1,P_BESS1|BESS_1
0.149,4.912917528,0.99994475,59.81176413,0.988722892,-0.133939996
0.15,4.92506787,0.999940285,59.82400611,0.990496058,-0.126763204
0.151,4.926194704,0.999937452,59.83470972,0.992588942,-0.127752825
0.152,4.934105023,0.999931918,59.84406827,0.990979597,-0.130687419
0.153,4.945882428,0.999928875,59.84095634,0.993285294,-0.130837276
0.154,4.94297116,0.99992515,59.83823546,0.99434736,-0.12945573
0.155,4.950144439,0.999919612,59.91270777,0.993152551,-0.129533676
0.156,4.960823624,0.999918658,59.97782162,0.995714228,-0.129909796
0.157,4.960392478,0.999914845,60.03475301,0.995428233,-0.129618363
0.158,4.963017716,0.999910786,60.0373247,0.995244495,-0.127014571
0.159,4.970574721,0.999909111,60.03957322,0.997716576,-0.128697439
0.16,4.973232297,0.999904252,60.04153918,0.996246445,-0.130500842
0.161,4.978981532,0.999902502,60.04198979,0.99719935,-0.124899155
0.162,4.978872769,0.9999006,60.04238377,0.999267385,-0.125314717
0.163,4.984212822,0.999895452,60.02156802,0.99729491,-0.128376767
0.164,4.99440616,0.999892863,60.00336804,0.999004572,-0.124797509
0.165,4.990912044,0.999889476,59.98745515,1.000260099,-0.12566405
0.166,4.994662438,0.999885477,59.97354193,0.998482907,-0.126843838
0.167,5.004919005,0.99988387,59.96692963,1.000628971,-0.128796445
0.168,5.001284737,0.999879603,59.96114825,1.0007301,-0.127527864
0.169,5.002887753,0.999876487,59.99016527,0.999707815,-0.124727072
0.17,5.010375482,0.999872577,60.01553589,1.00197354,-0.126616477
0.171,5.011104686,0.99987017,59.97816183,1.000789375,-0.126553674
0.172,5.012753243,0.999865921,59.94548432,1.00093564,-0.12444187
0.173,5.013478222,0.999863431,59.91691319,1.003022051,-0.124247822
0.174,5.01589955,0.999860557,59.89193242,1.001027582,-0.129228424
0.175,5.022080216,0.999856625,59.87674436,1.002166673,-0.126229338
0.176,5.01724784,0.999853103,59.8634649,1.003663601,-0.127494899
0.177,5.019697632,0.999851703,59.87287183,1.001536296,-0.131329993
0.178,5.030385204,0.999848632,59.88109665,1.003314185,-0.127714228
0.179,5.023365458,0.999845066,59.88828791,1.00388534,-0.126292528
0.18,5.023755956,0.999842482,59.87527208,1.002243672,-0.124883517
0.181,5.033326285,0.999840848,59.86389187,1.004343708,-0.128250821
0.182,5.027406331,0.999837551,59.85394174,1.003608416,-0.126385749
0.183,5.030093134,0.999836354,59.86715027,1.003053646,-0.123517915
0.184,5.032717286,0.999831784,59.87869897,1.005128898,-0.126750707
0.185,5.033586883,0.99982943,59.88879641,1.00330853,-0.128583934
0.186,5.036968749,0.999826942,59.89777993,1.003899885,-0.122841922
0.187,5.035007356,0.999825261,59.90563454,1.005630517,-0.124388221
0.188,5.035645629,0.999822204,59.97918673,1.003366816,-0.127735796
0.189,5.044627997,0.999817934,60.04349608,1.004758716,-0.123989922
0.19,5.036417881,0.99981732,60.09972408,1.00575202,-0.124896528
0.191,5.036814353,0.999813795,60.14888626,1.003679665,-0.122543478
0.192,5.044414038,0.999812451,60.13871518,1.005590279,-0.125440747
0.193,5.039386248,0.999810791,60.12982223,1.005455388,-0.125234765
0.194,5.040099961,0.99980503,60.09938839,1.004158055,-0.120785906
0.195,5.048415741,0.999803606,60.07277899,1.006238393,-0.122834863
0.196,5.044817564,0.999801401,60.03376179,1.004802045,-0.127491226
0.197,5.046587484,0.999799508,59.99964763,1.004793945,-0.121203464
0.198,5.046551513,0.99979612,59.96982039,1.006690941,-0.124581538
0.199,5.046580986,0.999795036,59.94374135,1.004505939,-0.123972514
0.2,5.050093683,0.999791254,59.95697069,1.005468326,-0.122758835
0.201,5.044508354,0.999787142,59.96853759,1.006786911,-0.122317686
0.202,5.045599045,0.999787098,59.95288418,1.004552753,-0.125404362
0.203,5.053095541,0.999784351,59.93919784,1.006158002,-0.128982113
0.204,5.044547325,0.999780412,59.91429289,1.00654984,-0.126633202
0.205,5.04640473,0.99977757,59.89251759,1.004766565,-0.12799881
0.206,5.052438482,0.999777785,59.87347865,1.006774394,-0.130192435
0.207,5.047548362,0.99977392,59.85683222,1.005908089,-0.132962509
0.208,5.047859977,0.999773424,59.89237921,1.005209245,-0.12858549
0.209,5.051016492,0.999771296,59.92345923,1.007208354,-0.132002336
0.21,5.049556955,0.999767107,59.95063362,1.005267968,-0.135745045
0.211,5.052657095,0.999767512,59.96673268,1.005760948,-0.130756797
0.212,5.047372957,0.99976581,59.98080866,1.007389206,-0.132474582
0.213,5.048022321,0.999762147,60.01141757,1.005024874,-0.133083044
0.214,5.055691965,0.99976157,60.03818004,1.006367704,-0.132019625
0.215,5.045858837,0.999757349,60.06157945,1.007251739,-0.129920081
0.216,5.046728618,0.999756409,60.07155281,1.005137771,-0.130373312
0.217,5.05676041,0.999754092,60.08027288,1.006952639,-0.131203639
0.218,5.048466539,0.999753254,60.08789716,1.006741406,-0.131757084
0.219,5.050079123,0.999750915,60.10197492,1.005429403,-0.127397589
0.22,5.052418512,0.99974675,60.11428362,1.007430285,-0.131287744
0.221,5.048885189,0.999745952,60.0719885,1.005925689,-0.131854579
0.222,5.05112466,0.999744204,60.03500835,1.005834519,-0.126129647
0.223,5.049380676,0.99974223,60.00267526,1.007675541,-0.127465254
0.224,5.048983051,0.999739203,59.97440526,1.005446545,-0.128169165
0.225,5.05141094,0.999737888,59.98791995,1.006365551,-0.125735011
0.226,5.043878917,0.999736369,59.99973632,1.007673023,-0.123658661
0.227,5.045487061,0.99973348,60.00134045,1.005312675,-0.125885959
0.228,5.050449626,0.999731791,60.00274299,1.006924619,-0.125671526
0.229,5.042982798,0.999729383,60.0603881,1.007298545,-0.126196996
0.23,5.043200955,0.99972863,60.11078931,1.005467891,-0.126319748
0.231,5.049903599,0.999726411,60.15485692,1.007412266,-0.127670747
0.232,5.044442441,0.999725526,60.19338683,1.006543161,-0.126887497
0.233,5.045588491,0.999723862,60.15509426,1.005807339,-0.127646889
0.234,5.047754403,0.99972141,60.12161367,1.007751698,-0.129056898
0.235,5.047645352,0.999718596,60.11147975,1.00578655,-0.132367105
0.236,5.050551255,0.999718731,60.10261928,1.006253519,-0.128428398
0.237,5.047244588,0.999717425,60.09487226,1.007883416,-0.129366632
0.238,5.048080418,0.999714809,60.11256014,1.005488946,-0.13396102
0.239,5.052448109,0.999712637,60.1280253,1.006777541,-0.131002412
0.24,5.042801798,0.999710717,60.14154705,1.007654755,-0.130230032
0.241,5.044660325,0.999710314,60.11566087,1.00550656,-0.131828816
0.242,5.050995486,0.999707945,60.11566087,1.007291167,-0.132035416
0.243,5.044546006,0.999706997,60.09302764,1.007087052,-0.129260386
0.244,5.043160592,0.999706045,60.07323859,1.005743075,-0.128788462
0.245,5.050268098,0.999703044,60.08982956,1.007685758,-0.12982916
0.246,5.047685216,0.999702212,60.10433565,1.006214243,-0.13025017
0.247,5.048944099,0.999699287,60.09123635,1.006093246,-0.127055703
0.248,5.048596786,0.999699257,60.07978316,1.007945634,-0.128786983
0.249,5.048426265,0.999698745,60.06976921,1.005684448,-0.130796683
0.25,5.052376947,0.999695079,60.0552618,1.006593391,-0.129947381
0.251,5.045984588,0.999617954,60.04257745,1.007781332,-0.127061219
0.252,5.049989833,0.999615037,60.03148706,1.00546545,-0.130525287
0.253,5.056192985,0.999608052,59.99504902,1.00704525,-0.128119078
0.254,5.048142179,0.999598072,59.96318991,1.007416756,-0.127894374
0.255,5.049912429,0.999586578,59.99450265,1.005581022,-0.125799808
0.256,5.057037254,0.999582993,60.02188052,1.007510512,-0.1291998
0.257,5.050402081,0.99957719,60.04581798,1.006601065,-0.128424452
0.258,5.051417508,0.999570784,60.06674737,1.005867649,-0.126412387
0.259,5.054034448,0.999568304,60.05640097,1.007815309,-0.129158506
0.26,5.051526721,0.999565737,60.04735474,1.005855886,-0.132818394
0.261,5.055562129,0.999558764,60.02996839,1.006302152,-0.126305177
0.262,5.050410993,0.999556351,60.01476687,1.007908372,-0.12717105
0.263,5.050809412,0.999548249,60.00902301,1.00549892,-0.128738338
0.264,5.059904355,0.999542485,60.00400095,1.006814101,-0.128272481
0.265,5.050095575,0.999535599,59.99960998,1.00766751,-0.126335645
0.266,5.051270317,0.99952852,59.99577079,1.005514405,-0.127472477
0.267,5.061528028,0.999548044,60.06126009,1.007305162,-0.127083688
0.268,5.051205752,0.999586304,60.11851977,1.007081078,-0.127482987
0.269,5.051145467,0.999584297,60.16858399,1.005735988,-0.124319916
0.27,5.056510929,0.999587953,60.13870958,1.007734875,-0.129259121
0.271,5.051678514,0.999590207,60.1125893,1.006190031,-0.130802523
0.272,5.052951448,0.999589528,60.0770622,1.006077094,-0.126917506
0.273,5.053872097,0.99958769,60.04599956,1.007894688,-0.129408782
0.274,5.052546842,0.999588299,60.01884037,1.005650528,-0.129450532
0.275,5.05700539,0.999584583,59.99457866,1.006541124,-0.126675755
0.276,5.052746799,0.999581749,59.97336576,1.007807172,-0.128321423
0.277,5.053525959,0.99957995,59.95481855,1.005455,-0.130299107
0.278,5.061530697,0.999579202,59.95258594,1.007042077,-0.129661249
0.279,5.052240368,0.999577425,59.95063387,1.007405685,-0.128035496
0.28,5.052030266,0.999578601,59.97533551,1.00557906,-0.129099812
0.281,5.060616733,0.999578674,59.99693305,1.007508174,-0.130440351
0.282,5.054330682,0.999578135,60.01581656,1.006608639,-0.132521299
0.283,5.051444167,0.999578387,60.0323271,1.005897388,-0.128905
0.284,5.055458393,0.999578776,59.98211031,1.007837266,-0.132478511
0.285,5.051845457,0.999578163,59.93820394,1.005851266,-0.13511637
0.286,5.056401128,0.999580324,59.98318632,1.006292626,-0.131830123
0.287,5.050228881,0.999578712,60.02251604,1.007886234,-0.1316291
0.288,5.052107277,0.999578893,60.05690345,1.005523642,-0.13553497
0.289,5.056637829,0.999577453,59.99534101,1.006792807,-0.132803102
0.29,5.049819157,0.999576492,59.94151475,1.007662149,-0.134122801
0.291,5.049128979,0.999576185,59.89445248,1.00548787,-0.132938507
0.292,5.056698998,0.999577678,59.90378404,1.007317361,-0.135355861
0.293,5.047598539,0.999576164,59.91194295,1.007073807,-0.136106039
0.294,5.049793408,0.999575398,59.91907658,1.005735182,-0.132220307
0.295,5.056877729,0.999574934,59.92844045,1.007717663,-0.13537208
0.296,5.050795362,0.999574805,59.93662762,1.006196766,-0.136155118
0.297,5.053931065,0.999573261,59.90060011,1.006074947,-0.132136066
0.298,5.053874756,0.999573736,59.86909995,1.007911728,-0.133003083
0.299,5.053559832,0.999573123,59.84155822,1.005635584,-0.137444508
0.3,5.058898903,0.999611798,59.82761053,1.006545937,-0.134676755
0.301,5.060977916,0.999014984,59.81541557,1.007255182,-0.127971207
0.302,5.040835492,0.999739682,59.80475306,1.005367512,-0.152908114
0.303,5.056860565,0.999650407,59.83406003,1.006772928,-0.121572847
0.304,5.057844023,0.99906853,59.85968418,1.006119782,-0.136826176
0.305,5.034185726,1.000121053,59.941144,1.005167793,-0.145201045
0.306,5.0666509,0.99949312,60.01236729,1.006424413,-0.119288066
0.307,5.053977776,0.999362494,60.07464039,1.004871975,-0.14342122
0.308,5.02358528,1.00040509,60.12908802,1.005103898,-0.131775406
0.309,5.07228087,0.999389484,60.14357603,1.00593929,-0.121228355
0.31,5.046642441,0.999804644,60.15624342,1.003873689,-0.146092161
0.311,5.024585572,1.000486995,60.15229724,1.00495226,-0.118283397
0.312,5.067045038,0.999387951,60.14884695,1.005260685,-0.125911553
0.313,5.040644172,1.000275005,60.14070865,1.003367345,-0.145683669
0.314,5.038311866,1.000304162,60.13359305,1.004738945,-0.10938683
0.315,5.059517622,0.999583018,60.12737162,1.004457591,-0.132192952
0.316,5.030686812,1.00077892,60.121932,1.003201907,-0.142322851
0.317,5.058079664,1.000303303,60.11879838,1.004429262,-0.108445927
0.318,5.050424639,1.000509662,60.11605854,1.003430311,-0.138102864
0.319,5.019053808,1.000687724,60.09988647,1.003113006,-0.13397846
0.32,5.070199228,1.000338786,60.08574663,1.00397846,-0.115990202
0.321,5.042285069,1.000733362,60.07338367,1.002346422,-0.147396502
0.322,5.008397335,1.000707856,60.08653708,1.003041633,-0.117903995
0.323,5.071809974,1.000466615,60.09803759,1.003419984,-0.12514787
0.324,5.031190306,1.000922536,60.1080929,1.001669454,-0.145704254
0.325,5.018000623,1.000612818,60.07485235,1.00272909,-0.10679741
0.326,5.060282758,1.000629153,60.04578893,1.002663228,-0.133912889
0.327,5.020609252,1.000985477,60.02037773,1.00125659,-0.13933835
0.328,5.038841449,1.000542039,60.02178035,1.002284051,-0.103319955
0.329,5.044100822,1.000880698,60.02300671,1.001842288,-0.140380593
0.33,5.006242214,1.000993335,60.05909673,1.00096721,-0.129056422
0.331,5.062594342,1.000578246,60.09065155,1.001774826,-0.111091221
0.332,5.029116529,1.001103349,60.11824107,1.000742861,-0.144014948
0.333,4.994624047,1.000908894,60.14236359,1.000612191,-0.115903962
0.334,5.072322323,1.000668427,60.09444726,1.001096751,-0.122747478
0.335,5.012396525,1.001241438,60.05255227,0.999701667,-0.138279599
0.336,4.993220316,1.000782136,60.03026614,1.000142347,-0.104296014
0.337,5.063172283,1.000934771,60.01078058,1.000425745,-0.136368628
0.338,4.999159868,1.001232924,60.01441562,0.998945213,-0.132546728
0.339,5.017458553,1.000654922,60.01759386,0.999574346,-0.100479807
0.34,5.046029845,1.001143985,60.02037272,0.999650483,-0.141255763
0.341,4.99251329,1.001041049,60.02280237,0.998236348,-0.125776117
0.342,5.049903265,1.000691224,59.98700913,0.9990304,-0.108467807
0.343,5.020631971,1.001286206,59.9557138,0.998725274,-0.144093349
0.344,4.986281976,1.000878806,59.91459396,0.99766411,-0.118761019
0.345,5.069910254,1.000838632,59.87864139,0.998518517,-0.119068126
0.346,5.002196039,1.00118234,59.89693885,0.997521793,-0.140113335
0.347,4.981919395,1.000775185,59.91293699,0.997315457,-0.112005086
0.348,5.068075902,1.000932869,59.92692474,0.997986165,-0.133815656
0.349,4.991901049,1.001003255,59.93915474,0.996574147,-0.134449437
0.35,4.996577734,1.000737177,59.93583585,0.997106739,-0.102453091
0.351,5.056088587,1.000938408,59.93293403,0.997447745,-0.142478033
0.352,4.989012372,1.000861718,59.93039686,0.995966222,-0.12795817
0.353,5.028207699,1.000769804,59.90624311,0.996866089,-0.105267633
0.354,5.030575972,1.000886195,59.8851246,0.996852446,-0.148507735
0.355,4.984387205,1.000759694,59.89503903,0.995655183,-0.125792064
0.356,5.057785314,1.000799071,59.90370758,0.996676515,-0.117952817
0.357,5.006411445,1.000853319,59.9112868,0.996106157,-0.145049665
0.358,4.97860088,1.000775757,59.91884327,0.995497359,-0.118000661
0.359,5.069489126,1.000829735,59.92545015,0.996431157,-0.130049516
0.36,4.992155126,1.000798617,59.9312268,0.995219679,-0.142246014
0.361,4.985071395,1.000800597,59.95939995,0.995516884,-0.111425734
0.362,5.061555379,1.000823104,59.98403276,0.996114631,-0.143727917
0.363,4.986441968,1.000824995,59.98781684,0.994685694,-0.136691514
0.364,5.010542449,1.000848111,59.9911254,0.995538613,-0.109046808
0.365,5.040901159,1.000870275,59.9940182,0.995789461,-0.149807077
0.366,4.985776419,1.000865482,59.99654747,0.994441367,-0.127875057
0.367,5.041882475,1.000904434,59.99849295,0.995554055,-0.113372696
0.368,5.014754046,1.000872961,60.00019395,0.995300055,-0.148306741
0.369,4.97775358,1.000881801,60.01915951,0.994446563,-0.124737807
0.37,5.062253866,1.000906353,60.03574179,0.995473879,-0.126406292
0.371,4.996617401,1.000915623,60.04149455,0.99462602,-0.146747779
0.372,4.975734591,1.000922594,60.0465244,0.994572816,-0.117763585
0.373,5.066648661,1.000942467,60.05092218,0.995402059,-0.139786493
0.374,4.987420441,1.000930191,60.05476732,0.994094353,-0.14040592
0.375,4.993681717,1.000972754,60.04913309,0.994772817,-0.109464433
0.376,5.052596052,1.000994495,60.04420688,0.995257714,-0.14763645
0.377,4.985198765,1.001009138,60.03140965,0.993876894,-0.12847106
0.378,5.024430826,1.001024487,60.02022056,0.994892135,-0.108283836
0.379,5.025079065,1.00104055,60.0206267,0.994979368,-0.146809919
0.38,4.98168632,1.001060572,60.02098181,0.99389643,-0.122763538
0.381,5.055278534,1.001063386,60.0212923,0.994994571,-0.115419008
0.382,5.005008884,1.001073553,60.02156376,0.994532971,-0.142946779
0.383,4.976230017,1.001104042,60.01896942,0.994056658,-0.117548251
0.384,5.070014361,1.001116915,60.01670108,0.995060029,-0.127739693
0.385,4.992114646,1.001161758,60.0147178,0.993958031,-0.13697932
0.386,4.984202456,1.001147838,60.0191034,0.994293398,-0.105821032
0.387,5.061191883,1.001200176,60.02293789,0.995045613,-0.138402086
0.388,4.984924591,1.001163581,60.01738395,0.993606934,-0.131252057
0.389,5.01094323,1.001216269,60.01252794,0.994568425,-0.103069771
0.39,5.038760665,1.001231561,60.00828216,0.994881852,-0.144651274
0.391,4.986267831,1.001259263,60.01294955,0.993651423,-0.123186752
0.392,5.041638276,1.001263467,60.01703041,0.994758183,-0.108936761
0.393,5.016705749,1.001252377,60.02059846,0.994633042,-0.143482992
0.394,4.981642196,1.001295325,60.01805117,0.993827575,-0.117214444
0.395,5.064806241,1.001311033,60.01582397,0.994915356,-0.121156625
0.396,4.998800969,1.001359996,60.02116083,0.994132757,-0.138834625
0.397,4.978853615,1.001384093,60.02582704,0.994146891,-0.107646544
0.398,5.069650846,1.001404301,60.02990687,0.994986149,-0.130454927
0.399,4.992054626,1.001416089,60.03347402,0.993745924,-0.133555799
0.4,4.996985749,1.001440806,60.02996295,0.994453263,-0.105424313
0.401,5.055979352,1.001477456,60.02689309,0.994995589,-0.142950367
0.402,4.988432979,1.001495048,60.01560034,0.9936549,-0.126190741
0.403,5.028041472,1.00153273,60.00572667,0.994698313,-0.10833123
0.404,5.032281803,1.001526107,60.0033645,0.994842574,-0.147622114
0.405,4.987030413,1.001588204,60.00129916,0.993802936,-0.121380662
0.406,5.060496869,1.001593183,59.99949337,0.994913318,-0.117495275
0.407,5.010481937,1.001632913,59.99791449,0.994498866,-0.143367391
0.408,4.980755883,1.001649572,59.99868828,0.994056012,-0.117323414
0.409,5.072773493,1.001687964,59.99936482,0.995067377,-0.129090267
0.41,4.995085912,1.00171647,59.99745591,0.994005315,-0.137924149
0.411,4.986764567,1.001734122,59.99578687,0.994387395,-0.111983111
0.412,5.066022736,1.001766193,59.99432758,0.995130045,-0.141257105
0.413,4.990620981,1.001769299,59.99262865,0.993774387,-0.133238608
0.414,5.013560051,1.001790254,59.99114321,0.994692062,-0.108849983
0.415,5.045148743,1.00185472,59.98984444,0.995094161,-0.149438946
0.416,4.989814594,1.001867716,59.97778352,0.993813998,-0.126363892
0.417,5.048092791,1.001897752,59.96723823,0.994982163,-0.113365985
0.418,5.022034296,1.001889571,59.95801809,0.994829271,-0.147832175
0.419,4.984514898,1.001938608,59.97657384,0.99405968,-0.125386584
0.42,5.070822476,1.001957863,59.9927978,0.995160629,-0.127727372
0.421,5.002578446,1.002017233,59.99748825,0.9944109,-0.14355339
0.422,4.982445667,1.002032287,60.00158927,0.994400471,-0.117751707
0.423,5.072269911,1.002061038,60.00158927,0.995305837,-0.139810991
0.424,4.994959331,1.002061614,60.00517495,0.994042182,-0.140010517
0.425,5.000149095,1.002110957,60.00831004,0.994808391,-0.111789683
0.426,5.059221592,1.002145032,60.00223363,0.99534196,-0.148636095
0.427,4.993109504,1.002189545,59.99692081,0.994006199,-0.133807703
0.428,5.035038778,1.002203976,60.00202829,0.995106861,-0.110670719
0.429,5.035790509,1.002223373,60.00649395,0.99522513,-0.152260935
0.43,4.991264745,1.002281476,59.99819974,0.99421682,-0.127706646
0.431,5.062293165,1.002291647,59.99094781,0.99533431,-0.123117282
0.432,5.0120087,1.002310303,59.98460718,0.994937171,-0.149628859
0.433,4.984105307,1.002358027,59.97906334,0.994522088,-0.12226868
0.434,5.076328875,1.002363706,59.99448346,0.995537946,-0.135147358
0.435,4.99857078,1.002448863,60.00796583,0.994513834,-0.144664008
0.436,4.991109021,1.002445575,60.0002339,0.994909591,-0.114766933
0.437,5.069478459,1.002457182,59.9934736,0.995615477,-0.146473045
0.438,4.994933516,1.002500138,59.98953112,0.994299029,-0.143713735
0.439,5.019322207,1.00253073,59.98608406,0.995269124,-0.114481823
0.44,5.048812876,1.002551671,59.98307018,0.995627659,-0.157363824
0.441,4.995896473,1.002612522,59.98043503,0.99443284,-0.133600049
0.442,5.050866901,1.002620457,59.98321321,0.995594155,-0.120055489
0.443,5.025690511,1.002651183,59.98564226,0.995473121,-0.154516298
0.444,4.990449316,1.002680175,59.98776608,0.994696338,-0.127076899
0.445,5.07398167,1.002719021,59.9902719,0.995810071,-0.130712564
0.446,5.008332302,1.002761533,59.99246283,0.995034414,-0.148678508
0.447,4.988450966,1.00276677,59.99363343,0.995031336,-0.122233363
0.448,5.078218992,1.002826767,59.99465694,0.995985731,-0.144498105
0.449,5.000279975,1.002827607,59.99555182,0.994715919,-0.142743439
0.45,5.005238643,1.002873815,60.00218797,0.995462139,-0.113426971
0.451,5.06428538,1.002908651,60.0079902,0.995999949,-0.151727757
0.452,4.999344639,1.002948334,60.0130633,0.994702195,-0.135452578
0.453,5.04084591,1.002967834,60.00936893,0.995786302,-0.111176956
0.454,5.039959086,1.003016425,60.0061388,0.995929045,-0.152203807
0.455,4.998313461,1.003039651,60.00605188,0.994940484,-0.128614211
0.456,5.070507229,1.003057321,60.00597588,0.99605295,-0.119706451
0.457,5.020252257,1.003090032,60.00590944,0.995660336,-0.148448616
0.458,4.991630106,1.003138582,60.00585134,0.995262458,-0.121279681
0.459,5.081843421,1.003161387,60.00547386,0.996271254,-0.134567479
0.46,5.006805726,1.003184459,60.00514381,0.995245338,-0.14290709
0.461,4.996162281,1.003219653,60.00786918,0.995694066,-0.114882858
0.462,5.076692321,1.00323984,60.01025207,0.996411641,-0.146123376
0.463,5.002094776,1.003277888,60.00735877,0.995091698,-0.13817701
0.464,5.027091537,1.003308954,60.00482906,0.996026069,-0.111307342
0.465,5.055991136,1.003335446,60.00261723,0.996411121,-0.151126754
0.466,5.001042695,1.003377562,60.00068336,0.995171851,-0.132200573
0.467,5.060565718,1.003408219,59.99557544,0.996355243,-0.114779136
0.468,5.032259794,1.003432727,59.9911094,0.996218374,-0.150962748
0.469,4.997683013,1.00343419,59.99464587,0.995417179,-0.126127226
0.47,5.084195014,1.003499152,59.99773794,0.996577407,-0.12890989
0.471,5.016625156,1.003548429,60.00557963,0.995780519,-0.149804679
0.472,4.997160726,1.003538389,60.0124359,0.995802285,-0.117143931
0.473,5.086616845,1.003604204,60.01843059,0.996715858,-0.140865527
0.474,5.009077453,1.003604792,60.02367196,0.99547241,-0.142725771
0.475,5.015218818,1.003634618,60.017874,0.996193075,-0.110024887
0.476,5.072170421,1.003677338,60.01280464,0.996777409,-0.152345014
0.477,5.006244686,1.003730591,60.00837231,0.995466715,-0.136689673
0.478,5.04743878,1.003746462,60.00289674,0.996552283,-0.114763196
0.479,5.048551685,1.003785373,59.99810925,0.996720739,-0.152974873
0.48,5.004204196,1.003798206,59.99173541,0.99566099,-0.130084861
0.481,5.075373958,1.00382376,59.98616252,0.996824951,-0.123408396
0.482,5.023922149,1.003861689,59.98128995,0.996384888,-0.152610121
0.483,4.997063148,1.003895046,59.98626091,0.995997948,-0.124169356
0.484,5.089983441,1.003935633,59.9906072,0.997013815,-0.136512151
0.485,5.012999972,1.003949793,59.99440732,0.995960423,-0.144928723
0.486,5.00561569,1.003996711,59.98955612,0.99642017,-0.115162021
0.487,5.083212644,1.00401496,59.98531454,0.997133178,-0.145719902
0.488,5.009482497,1.004015775,59.98011882,0.995823404,-0.136426638
0.489,5.03192642,1.004066609,59.97557601,0.996760212,-0.110165239
0.49,5.062764417,1.004098119,59.97160407,0.997131767,-0.151880978
0.491,5.007976603,1.004112334,59.96813126,0.995910844,-0.133970298
0.492,5.068027849,1.004171775,59.97766889,0.997062051,-0.116868831
0.493,5.038855039,1.004174827,59.98600799,0.996964886,-0.150632132
0.494,5.004470722,1.004208974,59.98386618,0.99620904,-0.126796089
0.495,5.090192886,1.004234241,59.98199352,0.997299358,-0.128040793
0.496,5.021709656,1.004278621,59.99096923,0.996535808,-0.14647618
0.497,5.002121289,1.004298137,59.99881702,0.9965704,-0.119612664
0.498,5.092655175,1.004332464,60.00567863,0.997456238,-0.141675949
0.499,5.015494612,1.004348318,60.01167798,0.996222336,-0.143659001
0.5,5.022488184,1.004383285,60.01252074,0.996969132,-0.114316984
0.501,5.081890023,1.004363209,60.01325761,0.997551072,-0.141407935
0.502,4.825525917,1.004025581,60.03938634,0.996427985,-0.235915857
0.503,4.122138578,1.004261052,60.06223163,0.998455405,-0.149279347
0.504,3.370941886,1.004019172,60.0822061,0.998320239,0.284074378
0.505,2.516745074,1.003385248,60.0401528,0.99701106,0.787240982
0.506,1.513974822,1.00385138,60.00338408,0.999262044,1.620283726
0.507,0.774683126,1.003023572,59.97123584,0.997569003,2.736146548
0.508,0.122146725,1.002351125,60.03071476,0.99769666,3.853286353
0.509,-0.245202552,1.002504229,60.08271934,0.999315354,5.165990817
0.51,-0.21779531,1.001564319,60.12818883,0.997248424,6.511636372
0.511,-0.120796225,1.000829229,60.17986092,0.998160142,7.633888196
0.512,0.212363534,1.000824835,60.22503971,0.999511904,8.756747252
0.513,0.783964426,0.999944135,60.18348188,0.997609635,9.718858714
0.514,1.267197693,0.999768399,60.14714637,0.999640514,10.42563252
0.515,1.933272939,0.999639766,60.11537691,1.000255206,11.07783455
0.516,2.615961882,0.999167619,60.08759972,0.999438269,11.50885061
0.517,3.059689097,0.999669809,60.12042125,1.002060696,11.78122595
0.518,3.58976503,0.999892542,60.1491183,1.002107119,12.02522517
0.519,3.992230347,0.999998365,60.13036394,1.002244167,12.09023759
0.52,4.254284839,1.000103133,60.11396632,1.004737545,12.11199209
0.521,4.620085869,1.000402617,60.10041302,1.003342699,12.11055541
0.522,4.783375721,1.000590401,60.08856287,1.004032246,11.953277
0.523,4.837952755,1.00083036,60.07820186,1.005717802,11.8669499
0.524,4.968519541,1.001217457,60.06914286,1.003868167,11.75108008
0.525,4.89336649,1.00163994,60.04871844,1.005186884,11.55225167
0.526,4.879898379,1.001909212,60.03086063,1.006183775,11.47973048
0.527,4.921408202,1.002350207,59.99442313,1.004367219,11.33057876
0.528,4.745786986,1.00277474,59.96256451,1.005965231,11.16107369
0.529,4.662300112,1.002813279,59.93470936,1.005874148,11.09962058
0.53,4.580084389,1.003094511,59.93208648,1.004319092,10.95307047
0.531,4.387168352,1.003191794,59.92979321,1.006374604,10.86105916
0.532,4.384483747,1.003062282,59.92778811,1.004815449,10.84920468
0.533,4.303685349,1.002981035,59.92963683,1.004645023,10.7183646
0.534,4.158304921,1.002810236,59.93125323,1.006049884,10.68924794
0.535,4.182129878,1.00240373,59.9326665,1.004336263,10.66765083
0.536,4.084595157,1.002163484,59.95081072,1.004631098,10.53623305
0.537,4.06173831,1.001764231,59.96667488,1.006171649,10.52480202
0.538,4.175365483,1.001502023,59.97334476,1.003782462,10.44554129
0.539,4.110013885,1.00123062,59.97917648,1.005326156,10.29806412
0.54,4.126503294,1.001017891,59.98427537,1.005602714,10.24497724
0.541,4.210777804,1.000900452,59.98873351,1.003910097,10.09895659
0.542,4.157223601,1.000916907,59.98235079,1.005813025,9.944111145
0.543,4.282006942,1.000837284,59.97677014,1.005346144,9.86322937
0.544,4.364956365,1.000871615,59.98108928,1.004563259,9.632579943
0.545,4.310921936,1.000904315,59.98486566,1.006313916,9.451042478
0.546,4.398146462,1.000969755,59.9839653,1.00478742,9.28347341
0.547,4.368654303,1.001064534,59.98317808,1.00463682,9.0049043
